flow,citing_loc_label,cited_loc_label,weight
Internal,AGRICULTURE,Others,408
Outgoing,SCIENCE,LAW,385
Internal,LANGUAGE AND LITERATURE,TECHNOLOGY,343
Internal,AGRICULTURE,LANGUAGE AND LITERATURE,340
Internal,LANGUAGE AND LITERATURE,AGRICULTURE,329
Internal,Multidisciplinary,SOCIAL SCIENCES,325
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,Others,286
Incoming,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,286
Internal,Multidisciplinary,EDUCATION,283
Internal,Multidisciplinary,POLITICAL SCIENCE,281
Outgoing,MEDICINE,LAW,271
Outgoing,FINE ARTS,MEDICINE,254
Internal,LANGUAGE AND LITERATURE,Multidisciplinary,252
Internal,Others,AGRICULTURE,249
Internal,Others,PHILOSOPHY. PSYCHOLOGY. RELIGION,238
Internal,Multidisciplinary,LANGUAGE AND LITERATURE,216
Incoming,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,189
Incoming,AUXILIARY SCIENCES OF HISTORY,SCIENCE,183
Incoming,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,173
Outgoing,TECHNOLOGY,FINE ARTS,163
Outgoing,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,156
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,149
Incoming,FINE ARTS,MEDICINE,146
Incoming,LAW,MEDICINE,144
Incoming,SCIENCE,LAW,140
Incoming,FINE ARTS,SOCIAL SCIENCES,139
Incoming,FINE ARTS,POLITICAL SCIENCE,131
Incoming,FINE ARTS,EDUCATION,131
Outgoing,FINE ARTS,TECHNOLOGY,128
Incoming,FINE ARTS,TECHNOLOGY,124
Outgoing,FINE ARTS,SOCIAL SCIENCES,118
Outgoing,FINE ARTS,POLITICAL SCIENCE,115
Outgoing,FINE ARTS,EDUCATION,115
Incoming,LAW,SOCIAL SCIENCES,111
Incoming,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,105
Internal,SCIENCE,FINE ARTS,105
Outgoing,SCIENCE,AUXILIARY SCIENCES OF HISTORY,101
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,101
Incoming,GENERAL WORKS,MEDICINE,100
Outgoing,AGRICULTURE,FINE ARTS,99
Incoming,TECHNOLOGY,FINE ARTS,98
Incoming,FINE ARTS,LANGUAGE AND LITERATURE,97
Internal,Multidisciplinary,Others,92
Incoming,GENERAL WORKS,SCIENCE,91
Incoming,FINE ARTS,Multidisciplinary,91
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,91
Outgoing,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,90
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,88
Outgoing,SOCIAL SCIENCES,FINE ARTS,86
Outgoing,FINE ARTS,LANGUAGE AND LITERATURE,86
Outgoing,LAW,MEDICINE,86
Incoming,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,86
Incoming,LAW,POLITICAL SCIENCE,84
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,84
Incoming,LAW,EDUCATION,84
Internal,Others,LANGUAGE AND LITERATURE,82
Internal,LANGUAGE AND LITERATURE,Others,82
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,80
Outgoing,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,76
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,76
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,75
Incoming,LAW,SCIENCE,75
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,73
Outgoing,POLITICAL SCIENCE,FINE ARTS,70
Outgoing,EDUCATION,FINE ARTS,70
Outgoing,AUXILIARY SCIENCES OF HISTORY,SCIENCE,70
Internal,Others,Multidisciplinary,67
Internal,MEDICINE,FINE ARTS,65
Outgoing,MEDICINE,GENERAL WORKS,64
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,63
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,63
Outgoing,SCIENCE,GENERAL WORKS,63
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,62
Incoming,LANGUAGE AND LITERATURE,FINE ARTS,61
Outgoing,Multidisciplinary,FINE ARTS,60
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,59
Outgoing,FINE ARTS,Multidisciplinary,58
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,57
Outgoing,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,56
Outgoing,TECHNOLOGY,LAW,55
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,55
Internal,FINE ARTS,SCIENCE,53
Outgoing,AGRICULTURE,LAW,52
Incoming,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,52
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,51
Incoming,EDUCATION,FINE ARTS,49
Incoming,SOCIAL SCIENCES,FINE ARTS,49
Incoming,SCIENCE,GENERAL WORKS,49
Outgoing,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,49
Incoming,POLITICAL SCIENCE,FINE ARTS,49
Incoming,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,47
Incoming,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,47
Incoming,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,47
Incoming,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,47
Incoming,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,47
Incoming,AUXILIARY SCIENCES OF HISTORY,EDUCATION,47
Incoming,AUXILIARY SCIENCES OF HISTORY,MEDICINE,45
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,45
Outgoing,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,44
Outgoing,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,44
Outgoing,AUXILIARY SCIENCES OF HISTORY,EDUCATION,44
Incoming,Multidisciplinary,FINE ARTS,43
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,42
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,42
Outgoing,EDUCATION,AUXILIARY SCIENCES OF HISTORY,42
Outgoing,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,42
Outgoing,GENERAL WORKS,SCIENCE,42
Outgoing,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,42
Outgoing,SOCIAL SCIENCES,LAW,41
Outgoing,MEDICINE,AUXILIARY SCIENCES OF HISTORY,40
Incoming,FINE ARTS,FINE ARTS,39
Outgoing,LANGUAGE AND LITERATURE,FINE ARTS,38
Incoming,MILITARY SCIENCE,MEDICINE,38
Incoming,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,38
Incoming,Others,FINE ARTS,35
Incoming,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,35
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,35
Outgoing,EDUCATION,LAW,34
Outgoing,FINE ARTS,AGRICULTURE,34
Outgoing,LAW,SCIENCE,34
Incoming,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,33
Outgoing,POLITICAL SCIENCE,LAW,33
Outgoing,Others,FINE ARTS,33
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,33
Outgoing,FINE ARTS,Others,32
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,32
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,32
Outgoing,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,32
Incoming,SCIENCE,AUXILIARY SCIENCES OF HISTORY,31
Incoming,TECHNOLOGY,GENERAL WORKS,31
Outgoing,Multidisciplinary,LAW,30
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,30
Outgoing,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,30
Incoming,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,29
Incoming,NAVAL SCIENCE,MEDICINE,29
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,29
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,29
Internal,FINE ARTS,MEDICINE,28
Outgoing,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,27
Outgoing,FINE ARTS,FINE ARTS,27
Outgoing,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,27
Outgoing,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,27
Outgoing,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,26
Incoming,AGRICULTURE,FINE ARTS,26
Outgoing,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,25
Outgoing,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,25
Outgoing,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,25
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,25
Outgoing,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,24
Incoming,GENERAL WORKS,TECHNOLOGY,23
Incoming,MILITARY SCIENCE,SCIENCE,23
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,23
Incoming,FINE ARTS,Others,23
Outgoing,SCIENCE,MILITARY SCIENCE,22
Outgoing,TECHNOLOGY,GENERAL WORKS,22
Outgoing,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,21
Internal,TECHNOLOGY,FINE ARTS,21
Outgoing,MUSIC AND BOOKS ON MUSIC,LANGUAGE AND LITERATURE,21
Incoming,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,21
Incoming,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,20
Incoming,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,20
Incoming,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,19
Outgoing,GENERAL WORKS,SOCIAL SCIENCES,19
Outgoing,GENERAL WORKS,EDUCATION,18
Outgoing,GENERAL WORKS,TECHNOLOGY,18
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,18
Internal,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,18
Outgoing,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,18
Outgoing,GENERAL WORKS,POLITICAL SCIENCE,18
Incoming,LAW,Others,17
Incoming,FINE ARTS,AGRICULTURE,17
Outgoing,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,16
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,16
Incoming,GENERAL WORKS,SOCIAL SCIENCES,15
Internal,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,14
Internal,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,14
Internal,AUXILIARY SCIENCES OF HISTORY,EDUCATION,14
Outgoing,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,14
Outgoing,MEDICINE,MILITARY SCIENCE,14
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,14
Incoming,GENERAL WORKS,EDUCATION,14
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,14
Incoming,GENERAL WORKS,AGRICULTURE,14
Internal,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,14
Incoming,LAW,LANGUAGE AND LITERATURE,14
Incoming,GENERAL WORKS,POLITICAL SCIENCE,14
Outgoing,SOCIAL SCIENCES,GENERAL WORKS,13
Incoming,MILITARY SCIENCE,SOCIAL SCIENCES,13
Internal,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,13
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,13
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,12
Outgoing,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,12
Outgoing,GENERAL WORKS,LANGUAGE AND LITERATURE,12
Outgoing,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,12
Internal,FINE ARTS,POLITICAL SCIENCE,12
Incoming,SOCIAL SCIENCES,LAW,12
Outgoing,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,12
Outgoing,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,12
Internal,FINE ARTS,EDUCATION,12
Internal,FINE ARTS,SOCIAL SCIENCES,12
Outgoing,MUSIC AND BOOKS ON MUSIC,EDUCATION,12
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,11
Incoming,Others,GENERAL WORKS,11
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,11
Internal,FINE ARTS,TECHNOLOGY,11
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,11
Incoming,POLITICAL SCIENCE,LAW,11
Incoming,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,11
Incoming,EDUCATION,LAW,11
Incoming,LAW,Multidisciplinary,11
Incoming,MILITARY SCIENCE,EDUCATION,11
Incoming,MILITARY SCIENCE,POLITICAL SCIENCE,11
Incoming,MILITARY SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,11
Incoming,MEDICINE,GENERAL WORKS,10
Incoming,MILITARY SCIENCE,TECHNOLOGY,10
Outgoing,POLITICAL SCIENCE,GENERAL WORKS,10
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,10
Outgoing,GENERAL WORKS,Multidisciplinary,10
Outgoing,EDUCATION,GENERAL WORKS,10
Incoming,NAVAL SCIENCE,SCIENCE,10
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,10
Incoming,Others,LAW,10
Incoming,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,9
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,9
Incoming,GENERAL WORKS,LANGUAGE AND LITERATURE,9
Incoming,EDUCATION,AUXILIARY SCIENCES OF HISTORY,9
Incoming,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,9
Internal,LAW,MEDICINE,9
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,9
Incoming,AUXILIARY SCIENCES OF HISTORY,AGRICULTURE,9
Internal,FINE ARTS,LANGUAGE AND LITERATURE,9
Incoming,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,9
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,9
Incoming,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,9
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,9
Incoming,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,9
Outgoing,Others,LAW,9
Internal,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,9
Internal,MEDICINE,LAW,9
Outgoing,TECHNOLOGY,MILITARY SCIENCE,8
Outgoing,Others,GENERAL WORKS,8
Incoming,MUSIC AND BOOKS ON MUSIC,MEDICINE,8
Incoming,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,8
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,8
Internal,POLITICAL SCIENCE,FINE ARTS,8
Internal,SOCIAL SCIENCES,FINE ARTS,8
Internal,EDUCATION,FINE ARTS,8
Internal,LANGUAGE AND LITERATURE,FINE ARTS,8
Internal,AUXILIARY SCIENCES OF HISTORY,SCIENCE,7
Outgoing,Multidisciplinary,AUXILIARY SCIENCES OF HISTORY,7
Internal,AGRICULTURE,FINE ARTS,7
Outgoing,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Outgoing,MEDICINE,MUSIC AND BOOKS ON MUSIC,7
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,7
Internal,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Outgoing,GENERAL WORKS,MEDICINE,7
Internal,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Internal,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Internal,FINE ARTS,Multidisciplinary,6
Internal,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Internal,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,6
Internal,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,6
Internal,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,6
Internal,FINE ARTS,FINE ARTS,6
Outgoing,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Internal,EDUCATION,AUXILIARY SCIENCES OF HISTORY,6
Outgoing,SCIENCE,MUSIC AND BOOKS ON MUSIC,6
Incoming,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,6
Incoming,MUSIC AND BOOKS ON MUSIC,SCIENCE,6
Incoming,TECHNOLOGY,LAW,6
Outgoing,EDUCATION,MUSIC AND BOOKS ON MUSIC,5
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,5
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,5
Outgoing,SOCIAL SCIENCES,MUSIC AND BOOKS ON MUSIC,5
Outgoing,POLITICAL SCIENCE,MUSIC AND BOOKS ON MUSIC,5
Incoming,LAW,TECHNOLOGY,5
Incoming,LAW,AGRICULTURE,5
Incoming,Multidisciplinary,LAW,5
Incoming,NAVAL SCIENCE,TECHNOLOGY,5
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,5
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,5
Incoming,MUSIC AND BOOKS ON MUSIC,TECHNOLOGY,5
Outgoing,MUSIC AND BOOKS ON MUSIC,MEDICINE,5
Outgoing,AUXILIARY SCIENCES OF HISTORY,MEDICINE,5
Internal,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,5
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MUSIC AND BOOKS ON MUSIC,5
Outgoing,LANGUAGE AND LITERATURE,LAW,5
Outgoing,GENERAL WORKS,Others,5
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,5
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,5
Internal,SCIENCE,LAW,5
Outgoing,AGRICULTURE,GENERAL WORKS,5
Internal,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,4
Internal,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,4
Incoming,MUSIC AND BOOKS ON MUSIC,LANGUAGE AND LITERATURE,4
Incoming,LAW,LAW,4
Incoming,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,Multidisciplinary,GENERAL WORKS,4
Incoming,LANGUAGE AND LITERATURE,LAW,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,4
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,LANGUAGE AND LITERATURE,GENERAL WORKS,4
Internal,Multidisciplinary,FINE ARTS,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,4
Incoming,GENERAL WORKS,Multidisciplinary,4
Internal,MUSIC AND BOOKS ON MUSIC,LANGUAGE AND LITERATURE,4
Internal,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,LAW,Others,3
Outgoing,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,FINE ARTS,3
Outgoing,AGRICULTURE,MILITARY SCIENCE,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,AGRICULTURE,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,AUXILIARY SCIENCES OF HISTORY,3
Internal,FINE ARTS,AGRICULTURE,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,3
Incoming,MILITARY SCIENCE,Others,3
Incoming,GENERAL WORKS,Others,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,3
Outgoing,FINE ARTS,AUXILIARY SCIENCES OF HISTORY,3
Internal,Others,LAW,3
Outgoing,LANGUAGE AND LITERATURE,MUSIC AND BOOKS ON MUSIC,3
Incoming,Multidisciplinary,GENERAL WORKS,3
Incoming,Multidisciplinary,AUXILIARY SCIENCES OF HISTORY,3
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,3
Incoming,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,3
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,3
Incoming,LANGUAGE AND LITERATURE,GENERAL WORKS,3
Internal,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Outgoing,EDUCATION,MILITARY SCIENCE,2
Outgoing,LANGUAGE AND LITERATURE,MILITARY SCIENCE,2
Incoming,POLITICAL SCIENCE,GENERAL WORKS,2
Incoming,SOCIAL SCIENCES,GENERAL WORKS,2
Internal,AUXILIARY SCIENCES OF HISTORY,AUXILIARY SCIENCES OF HISTORY,2
Incoming,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Incoming,MUSIC AND BOOKS ON MUSIC,MUSIC AND BOOKS ON MUSIC,2
Incoming,MUSIC AND BOOKS ON MUSIC,EDUCATION,2
Incoming,MILITARY SCIENCE,AGRICULTURE,2
Incoming,MILITARY SCIENCE,LANGUAGE AND LITERATURE,2
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,2
Incoming,EDUCATION,GENERAL WORKS,2
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,2
Incoming,NAVAL SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Incoming,NAVAL SCIENCE,AGRICULTURE,2
Incoming,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,2
Incoming,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,2
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,2
Outgoing,LAW,POLITICAL SCIENCE,2
Outgoing,LAW,SOCIAL SCIENCES,2
Outgoing,MUSIC AND BOOKS ON MUSIC,MUSIC AND BOOKS ON MUSIC,2
Outgoing,LAW,EDUCATION,2
Internal,SCIENCE,AUXILIARY SCIENCES OF HISTORY,1
Internal,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Internal,MUSIC AND BOOKS ON MUSIC,EDUCATION,1
Internal,MUSIC AND BOOKS ON MUSIC,MUSIC AND BOOKS ON MUSIC,1
Internal,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,1
Internal,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,1
Internal,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Internal,TECHNOLOGY,LAW,1
Internal,TECHNOLOGY,GENERAL WORKS,1
Internal,SCIENCE,GENERAL WORKS,1
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,1
Outgoing,MUSIC AND BOOKS ON MUSIC,Multidisciplinary,1
Outgoing,MEDICINE,NAVAL SCIENCE,1
Outgoing,LAW,TECHNOLOGY,1
Outgoing,LAW,Multidisciplinary,1
Outgoing,LAW,LANGUAGE AND LITERATURE,1
Outgoing,LAW,FINE ARTS,1
Outgoing,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Internal,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Internal,GENERAL WORKS,POLITICAL SCIENCE,1
Internal,GENERAL WORKS,MEDICINE,1
Internal,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
