flow,citing_loc_label,cited_loc_label,weight
Internal,SOCIAL SCIENCES,Multidisciplinary,257
Internal,Multidisciplinary,PHILOSOPHY. PSYCHOLOGY. RELIGION,250
Internal,AGRICULTURE,LANGUAGE AND LITERATURE,238
Internal,EDUCATION,Multidisciplinary,237
Outgoing,LAW,MEDICINE,235
Internal,POLITICAL SCIENCE,Multidisciplinary,235
Outgoing,Multidisciplinary,FINE ARTS,224
Internal,Others,EDUCATION,208
Internal,Others,POLITICAL SCIENCE,208
Internal,LANGUAGE AND LITERATURE,AGRICULTURE,206
Internal,Multidisciplinary,EDUCATION,203
Internal,Multidisciplinary,SOCIAL SCIENCES,202
Incoming,LAW,SCIENCE,200
Internal,EDUCATION,Others,200
Internal,POLITICAL SCIENCE,Others,198
Internal,Multidisciplinary,POLITICAL SCIENCE,196
Incoming,GENERAL WORKS,SCIENCE,195
Outgoing,TECHNOLOGY,FINE ARTS,187
Incoming,SCIENCE,GENERAL WORKS,183
Outgoing,MEDICINE,GENERAL WORKS,181
Incoming,FINE ARTS,TECHNOLOGY,179
Internal,LANGUAGE AND LITERATURE,TECHNOLOGY,172
Internal,TECHNOLOGY,LANGUAGE AND LITERATURE,171
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,Others,160
Outgoing,LAW,SCIENCE,154
Internal,Others,PHILOSOPHY. PSYCHOLOGY. RELIGION,150
Internal,MEDICINE,FINE ARTS,140
Internal,Others,Multidisciplinary,140
Incoming,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,137
Outgoing,AGRICULTURE,FINE ARTS,133
Internal,LANGUAGE AND LITERATURE,Multidisciplinary,133
Incoming,FINE ARTS,Multidisciplinary,132
Internal,Multidisciplinary,Others,129
Incoming,MEDICINE,GENERAL WORKS,128
Internal,SCIENCE,FINE ARTS,128
Incoming,TECHNOLOGY,FINE ARTS,127
Incoming,Multidisciplinary,FINE ARTS,125
Outgoing,GENERAL WORKS,SCIENCE,121
Incoming,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,119
Outgoing,SCIENCE,GENERAL WORKS,118
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,113
Outgoing,AUXILIARY SCIENCES OF HISTORY,SCIENCE,111
Internal,Multidisciplinary,LANGUAGE AND LITERATURE,108
Outgoing,FINE ARTS,Multidisciplinary,107
Incoming,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,107
Incoming,SCIENCE,AUXILIARY SCIENCES OF HISTORY,98
Outgoing,SCIENCE,AUXILIARY SCIENCES OF HISTORY,92
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,88
Incoming,AGRICULTURE,FINE ARTS,87
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,85
Incoming,LAW,SOCIAL SCIENCES,83
Outgoing,Multidisciplinary,LAW,75
Internal,Others,LANGUAGE AND LITERATURE,75
Outgoing,SOCIAL SCIENCES,FINE ARTS,71
Incoming,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,69
Outgoing,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,67
Outgoing,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,66
Incoming,LAW,EDUCATION,64
Incoming,LAW,POLITICAL SCIENCE,64
Incoming,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,64
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,63
Outgoing,EDUCATION,FINE ARTS,62
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,62
Incoming,AUXILIARY SCIENCES OF HISTORY,MEDICINE,62
Outgoing,POLITICAL SCIENCE,FINE ARTS,62
Outgoing,GENERAL WORKS,MEDICINE,61
Outgoing,TECHNOLOGY,LAW,61
Internal,LANGUAGE AND LITERATURE,Others,58
Outgoing,AGRICULTURE,LAW,58
Incoming,FINE ARTS,SOCIAL SCIENCES,56
Incoming,FINE ARTS,AGRICULTURE,56
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,56
Incoming,MILITARY SCIENCE,MEDICINE,55
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,54
Incoming,FINE ARTS,EDUCATION,53
Incoming,FINE ARTS,POLITICAL SCIENCE,53
Outgoing,FINE ARTS,TECHNOLOGY,53
Internal,FINE ARTS,SCIENCE,49
Incoming,TECHNOLOGY,LAW,48
Incoming,Multidisciplinary,LAW,47
Outgoing,GENERAL WORKS,TECHNOLOGY,45
Internal,FINE ARTS,MEDICINE,45
Incoming,TECHNOLOGY,GENERAL WORKS,43
Outgoing,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,42
Outgoing,Others,FINE ARTS,42
Outgoing,AUXILIARY SCIENCES OF HISTORY,MEDICINE,41
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,39
Incoming,NAVAL SCIENCE,MEDICINE,37
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,37
Incoming,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,37
Outgoing,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,35
Outgoing,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,35
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,34
Outgoing,SOCIAL SCIENCES,LAW,34
Outgoing,FINE ARTS,LANGUAGE AND LITERATURE,33
Incoming,SOCIAL SCIENCES,FINE ARTS,32
Outgoing,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,31
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,31
Outgoing,POLITICAL SCIENCE,LAW,30
Incoming,EDUCATION,FINE ARTS,30
Outgoing,MEDICINE,AUXILIARY SCIENCES OF HISTORY,30
Incoming,AGRICULTURE,LAW,30
Outgoing,EDUCATION,LAW,30
Outgoing,MEDICINE,MILITARY SCIENCE,29
Incoming,POLITICAL SCIENCE,FINE ARTS,29
Incoming,MILITARY SCIENCE,SCIENCE,28
Outgoing,LAW,SOCIAL SCIENCES,28
Outgoing,LAW,POLITICAL SCIENCE,27
Outgoing,LANGUAGE AND LITERATURE,FINE ARTS,27
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,27
Outgoing,LAW,EDUCATION,27
Incoming,FINE ARTS,LANGUAGE AND LITERATURE,27
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,26
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,26
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,26
Outgoing,TECHNOLOGY,GENERAL WORKS,26
Outgoing,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,26
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,25
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,25
Incoming,LAW,Multidisciplinary,24
Incoming,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,24
Incoming,Multidisciplinary,GENERAL WORKS,24
Incoming,Others,FINE ARTS,23
Incoming,MUSIC AND BOOKS ON MUSIC,MEDICINE,23
Incoming,FINE ARTS,FINE ARTS,23
Outgoing,SCIENCE,MILITARY SCIENCE,22
Incoming,GENERAL WORKS,Multidisciplinary,22
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,22
Incoming,GENERAL WORKS,SOCIAL SCIENCES,21
Incoming,FINE ARTS,Others,21
Incoming,GENERAL WORKS,EDUCATION,20
Incoming,GENERAL WORKS,TECHNOLOGY,20
Outgoing,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,20
Incoming,GENERAL WORKS,POLITICAL SCIENCE,20
Outgoing,FINE ARTS,FINE ARTS,20
Outgoing,FINE ARTS,SOCIAL SCIENCES,19
Outgoing,FINE ARTS,AGRICULTURE,18
Internal,LAW,MEDICINE,18
Incoming,LANGUAGE AND LITERATURE,FINE ARTS,18
Outgoing,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,17
Outgoing,FINE ARTS,POLITICAL SCIENCE,17
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,17
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,17
Outgoing,FINE ARTS,EDUCATION,17
Outgoing,LAW,Multidisciplinary,16
Outgoing,FINE ARTS,Others,16
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,15
Internal,LAW,SCIENCE,15
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,15
Outgoing,GENERAL WORKS,Multidisciplinary,15
Incoming,LAW,LANGUAGE AND LITERATURE,15
Internal,MEDICINE,LAW,15
Incoming,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,14
Incoming,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,14
Internal,Multidisciplinary,FINE ARTS,14
Incoming,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,14
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,14
Incoming,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,14
Outgoing,Others,LAW,14
Outgoing,AGRICULTURE,GENERAL WORKS,14
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,14
Incoming,MEDICINE,AUXILIARY SCIENCES OF HISTORY,14
Internal,TECHNOLOGY,FINE ARTS,14
Incoming,GENERAL WORKS,AGRICULTURE,13
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,13
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,13
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,13
Outgoing,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,13
Incoming,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,12
Outgoing,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,12
Internal,SCIENCE,LAW,12
Internal,AUXILIARY SCIENCES OF HISTORY,SCIENCE,12
Incoming,AGRICULTURE,GENERAL WORKS,12
Outgoing,MILITARY SCIENCE,SOCIAL SCIENCES,12
Incoming,LAW,Others,12
Outgoing,Multidisciplinary,GENERAL WORKS,12
Outgoing,SOCIAL SCIENCES,GENERAL WORKS,11
Outgoing,POLITICAL SCIENCE,GENERAL WORKS,11
Outgoing,MILITARY SCIENCE,EDUCATION,11
Outgoing,EDUCATION,GENERAL WORKS,11
Outgoing,MILITARY SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,11
Outgoing,MILITARY SCIENCE,POLITICAL SCIENCE,11
Outgoing,MUSIC AND BOOKS ON MUSIC,LANGUAGE AND LITERATURE,10
Internal,AGRICULTURE,FINE ARTS,10
Incoming,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,10
Incoming,LAW,AGRICULTURE,10
Incoming,SCIENCE,MILITARY SCIENCE,10
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,10
Incoming,NAVAL SCIENCE,SCIENCE,9
Outgoing,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,9
Outgoing,LAW,LANGUAGE AND LITERATURE,9
Incoming,MEDICINE,MILITARY SCIENCE,9
Outgoing,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,9
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,9
Outgoing,AGRICULTURE,MILITARY SCIENCE,9
Incoming,MILITARY SCIENCE,SOCIAL SCIENCES,9
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,9
Outgoing,LANGUAGE AND LITERATURE,LAW,9
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,8
Outgoing,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,8
Incoming,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,8
Outgoing,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,8
Outgoing,LAW,AGRICULTURE,8
Incoming,MILITARY SCIENCE,EDUCATION,8
Internal,SCIENCE,GENERAL WORKS,8
Incoming,LAW,TECHNOLOGY,8
Incoming,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,8
Incoming,AUXILIARY SCIENCES OF HISTORY,EDUCATION,8
Incoming,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Internal,FINE ARTS,Multidisciplinary,8
Incoming,EDUCATION,LAW,8
Outgoing,GENERAL WORKS,SOCIAL SCIENCES,8
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,8
Outgoing,GENERAL WORKS,POLITICAL SCIENCE,8
Incoming,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,8
Incoming,SOCIAL SCIENCES,LAW,8
Incoming,MILITARY SCIENCE,POLITICAL SCIENCE,8
Outgoing,GENERAL WORKS,EDUCATION,8
Outgoing,EDUCATION,AUXILIARY SCIENCES OF HISTORY,8
Incoming,MILITARY SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,8
Outgoing,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,8
Outgoing,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,8
Incoming,POLITICAL SCIENCE,LAW,8
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,7
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,7
Outgoing,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,7
Outgoing,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,7
Incoming,LAW,LAW,7
Outgoing,MUSIC AND BOOKS ON MUSIC,EDUCATION,7
Outgoing,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,7
Incoming,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,7
Incoming,GENERAL WORKS,Others,7
Internal,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Outgoing,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Incoming,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Outgoing,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Internal,SCIENCE,AUXILIARY SCIENCES OF HISTORY,6
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,6
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,6
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Outgoing,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,6
Outgoing,MUSIC AND BOOKS ON MUSIC,MEDICINE,6
Incoming,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,6
Incoming,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,6
Incoming,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,6
Incoming,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Internal,GENERAL WORKS,MEDICINE,6
Outgoing,LANGUAGE AND LITERATURE,GENERAL WORKS,6
Outgoing,TECHNOLOGY,MILITARY SCIENCE,6
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,5
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,5
Outgoing,MILITARY SCIENCE,LANGUAGE AND LITERATURE,5
Internal,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Outgoing,MEDICINE,NAVAL SCIENCE,5
Incoming,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Internal,GENERAL WORKS,POLITICAL SCIENCE,5
Internal,GENERAL WORKS,EDUCATION,5
Outgoing,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Internal,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,5
Internal,FINE ARTS,AGRICULTURE,5
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,5
Incoming,Others,LAW,5
Incoming,Others,GENERAL WORKS,5
Internal,GENERAL WORKS,SOCIAL SCIENCES,5
Outgoing,MEDICINE,MUSIC AND BOOKS ON MUSIC,5
Outgoing,LAW,TECHNOLOGY,5
Incoming,EDUCATION,GENERAL WORKS,4
Incoming,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,4
Incoming,SOCIAL SCIENCES,GENERAL WORKS,4
Incoming,MUSIC AND BOOKS ON MUSIC,EDUCATION,4
Incoming,MILITARY SCIENCE,TECHNOLOGY,4
Internal,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Internal,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Incoming,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,4
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,4
Internal,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,4
Internal,AUXILIARY SCIENCES OF HISTORY,MEDICINE,4
Incoming,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,4
Internal,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,MUSIC AND BOOKS ON MUSIC,SCIENCE,4
Incoming,POLITICAL SCIENCE,GENERAL WORKS,4
Internal,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,4
Incoming,GENERAL WORKS,LANGUAGE AND LITERATURE,4
Internal,MEDICINE,MILITARY SCIENCE,4
Incoming,LANGUAGE AND LITERATURE,LAW,4
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,4
Incoming,MILITARY SCIENCE,Multidisciplinary,3
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,AGRICULTURE,3
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,3
Incoming,SOCIAL SCIENCES,MILITARY SCIENCE,3
Internal,TECHNOLOGY,GENERAL WORKS,3
Outgoing,Others,GENERAL WORKS,3
Internal,MEDICINE,GENERAL WORKS,3
Incoming,EDUCATION,MILITARY SCIENCE,3
Outgoing,Multidisciplinary,MILITARY SCIENCE,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Outgoing,Multidisciplinary,AUXILIARY SCIENCES OF HISTORY,3
Incoming,MUSIC AND BOOKS ON MUSIC,TECHNOLOGY,3
Incoming,NAVAL SCIENCE,AGRICULTURE,3
Outgoing,SOCIAL SCIENCES,MUSIC AND BOOKS ON MUSIC,3
Internal,LAW,AGRICULTURE,3
Outgoing,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Outgoing,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,3
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,3
Incoming,POLITICAL SCIENCE,MILITARY SCIENCE,3
Incoming,AUXILIARY SCIENCES OF HISTORY,AGRICULTURE,3
Outgoing,POLITICAL SCIENCE,MUSIC AND BOOKS ON MUSIC,3
Outgoing,EDUCATION,MUSIC AND BOOKS ON MUSIC,3
Internal,GENERAL WORKS,SCIENCE,3
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MUSIC AND BOOKS ON MUSIC,3
Incoming,AGRICULTURE,MILITARY SCIENCE,2
Internal,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,2
Outgoing,SCIENCE,MUSIC AND BOOKS ON MUSIC,2
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,2
Incoming,MILITARY SCIENCE,AGRICULTURE,2
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,2
Internal,TECHNOLOGY,LAW,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,AUXILIARY SCIENCES OF HISTORY,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,FINE ARTS,2
Incoming,FINE ARTS,LAW,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,2
Outgoing,FINE ARTS,AUXILIARY SCIENCES OF HISTORY,2
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Outgoing,GENERAL WORKS,Others,2
Outgoing,GENERAL WORKS,LANGUAGE AND LITERATURE,2
Internal,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Internal,LAW,LAW,2
Outgoing,LAW,LAW,2
Incoming,MUSIC AND BOOKS ON MUSIC,Multidisciplinary,2
Incoming,MUSIC AND BOOKS ON MUSIC,SCIENCE,2
Internal,FINE ARTS,FINE ARTS,2
Outgoing,MUSIC AND BOOKS ON MUSIC,Others,2
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,2
Outgoing,MILITARY SCIENCE,Multidisciplinary,2
Internal,LANGUAGE AND LITERATURE,MILITARY SCIENCE,1
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,1
Internal,GENERAL WORKS,TECHNOLOGY,1
Outgoing,TECHNOLOGY,MUSIC AND BOOKS ON MUSIC,1
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,1
Internal,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Internal,LANGUAGE AND LITERATURE,FINE ARTS,1
Outgoing,SCIENCE,NAVAL SCIENCE,1
Internal,GENERAL WORKS,Others,1
Internal,LAW,TECHNOLOGY,1
Internal,GENERAL WORKS,Multidisciplinary,1
Internal,SOCIAL SCIENCES,LAW,1
Internal,GENERAL WORKS,LANGUAGE AND LITERATURE,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,Others,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,LANGUAGE AND LITERATURE,MILITARY SCIENCE,1
Internal,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Internal,Others,FINE ARTS,1
Incoming,AUXILIARY SCIENCES OF HISTORY,Others,1
Internal,FINE ARTS,EDUCATION,1
Outgoing,GENERAL WORKS,AGRICULTURE,1
Internal,EDUCATION,LAW,1
Internal,POLITICAL SCIENCE,LAW,1
Outgoing,EDUCATION,MILITARY SCIENCE,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,FINE ARTS,1
Incoming,NAVAL SCIENCE,Others,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,EDUCATION,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,1
Internal,SCIENCE,MILITARY SCIENCE,1
Internal,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,1
Incoming,NAVAL SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,NAVAL SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Incoming,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
