flow,citing_loc_label,cited_loc_label,weight
Internal,AUXILIARY SCIENCES OF HISTORY,MEDICINE,1
Internal,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,1
Internal,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,MILITARY SCIENCE,SOCIAL SCIENCES,1
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,1
Incoming,MEDICINE,MILITARY SCIENCE,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,AUXILIARY SCIENCES OF HISTORY,1
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,FINE ARTS,1
Internal,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,1
Internal,Others,AUXILIARY SCIENCES OF HISTORY,1
Incoming,TECHNOLOGY,LAW,1
Incoming,AUXILIARY SCIENCES OF HISTORY,Others,1
Incoming,SCIENCE,MILITARY SCIENCE,1
Internal,EDUCATION,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,GENERAL WORKS,SCIENCE,1
Internal,LAW,Others,1
Incoming,POLITICAL SCIENCE,GENERAL WORKS,1
Outgoing,GENERAL WORKS,Multidisciplinary,1
Internal,LAW,TECHNOLOGY,1
Incoming,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Internal,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Incoming,NAVAL SCIENCE,TECHNOLOGY,1
Incoming,AGRICULTURE,GENERAL WORKS,1
Outgoing,SCIENCE,NAVAL SCIENCE,1
Outgoing,LAW,TECHNOLOGY,1
Internal,SCIENCE,LAW,1
Incoming,LAW,LAW,1
Internal,SCIENCE,GENERAL WORKS,1
Outgoing,FINE ARTS,AUXILIARY SCIENCES OF HISTORY,1
Incoming,SOCIAL SCIENCES,GENERAL WORKS,1
Internal,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,1
Internal,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,1
Incoming,Multidisciplinary,LAW,1
Internal,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,EDUCATION,MILITARY SCIENCE,1
Internal,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,1
