flow,citing_loc_label,cited_loc_label,weight
Incoming,POLITICAL SCIENCE,FINE ARTS,16
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,16
Internal,AGRICULTURE,SOCIAL SCIENCES,16
Outgoing,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,16
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,15
Outgoing,AUXILIARY SCIENCES OF HISTORY,SCIENCE,15
Internal,FINE ARTS,SCIENCE,14
Internal,SCIENCE,LAW,14
Internal,POLITICAL SCIENCE,Others,13
Incoming,LAW,SCIENCE,13
Outgoing,MEDICINE,GENERAL WORKS,13
Internal,EDUCATION,Others,13
Incoming,FINE ARTS,Multidisciplinary,12
Outgoing,Multidisciplinary,FINE ARTS,12
Outgoing,LANGUAGE AND LITERATURE,FINE ARTS,12
Internal,AGRICULTURE,POLITICAL SCIENCE,11
Outgoing,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,11
Internal,SOCIAL SCIENCES,Multidisciplinary,11
Internal,AGRICULTURE,EDUCATION,11
Outgoing,FINE ARTS,LANGUAGE AND LITERATURE,11
Internal,TECHNOLOGY,LANGUAGE AND LITERATURE,11
Outgoing,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,11
Incoming,AUXILIARY SCIENCES OF HISTORY,MEDICINE,10
Outgoing,SCIENCE,GENERAL WORKS,10
Internal,POLITICAL SCIENCE,Multidisciplinary,10
Internal,EDUCATION,Multidisciplinary,10
Internal,LAW,MEDICINE,9
Incoming,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,9
Incoming,FINE ARTS,POLITICAL SCIENCE,9
Incoming,FINE ARTS,SOCIAL SCIENCES,9
Outgoing,FINE ARTS,FINE ARTS,9
Outgoing,FINE ARTS,TECHNOLOGY,9
Incoming,FINE ARTS,EDUCATION,9
Incoming,GENERAL WORKS,MEDICINE,9
Incoming,LANGUAGE AND LITERATURE,FINE ARTS,8
Incoming,FINE ARTS,FINE ARTS,8
Outgoing,AGRICULTURE,FINE ARTS,8
Internal,SCIENCE,FINE ARTS,8
Incoming,FINE ARTS,LANGUAGE AND LITERATURE,8
Outgoing,FINE ARTS,AGRICULTURE,7
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,Multidisciplinary,7
Outgoing,FINE ARTS,EDUCATION,7
Outgoing,MEDICINE,AUXILIARY SCIENCES OF HISTORY,7
Outgoing,EDUCATION,FINE ARTS,7
Outgoing,FINE ARTS,SOCIAL SCIENCES,7
Outgoing,FINE ARTS,POLITICAL SCIENCE,7
Outgoing,TECHNOLOGY,LAW,7
Outgoing,SOCIAL SCIENCES,FINE ARTS,7
Incoming,GENERAL WORKS,SCIENCE,7
Outgoing,Others,FINE ARTS,7
Outgoing,POLITICAL SCIENCE,FINE ARTS,7
Internal,Others,PHILOSOPHY. PSYCHOLOGY. RELIGION,7
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,6
Incoming,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,6
Internal,FINE ARTS,MEDICINE,6
Incoming,TECHNOLOGY,LAW,5
Outgoing,SOCIAL SCIENCES,LAW,5
Internal,Multidisciplinary,EDUCATION,5
Incoming,LAW,SOCIAL SCIENCES,5
Internal,Multidisciplinary,PHILOSOPHY. PSYCHOLOGY. RELIGION,5
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,AGRICULTURE,5
Internal,Multidisciplinary,POLITICAL SCIENCE,5
Incoming,Others,FINE ARTS,5
Internal,Multidisciplinary,SOCIAL SCIENCES,5
Outgoing,LAW,Multidisciplinary,5
Outgoing,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Internal,AGRICULTURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,5
Internal,AGRICULTURE,Others,4
Outgoing,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,4
Incoming,FINE ARTS,Others,4
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,4
Outgoing,AGRICULTURE,LAW,4
Internal,LAW,SCIENCE,4
Internal,Others,LANGUAGE AND LITERATURE,4
Outgoing,LAW,AGRICULTURE,4
Incoming,AGRICULTURE,LAW,4
Outgoing,SCIENCE,MILITARY SCIENCE,3
Internal,Multidisciplinary,LANGUAGE AND LITERATURE,3
Internal,LANGUAGE AND LITERATURE,Multidisciplinary,3
Internal,Others,Multidisciplinary,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Incoming,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,3
Outgoing,TECHNOLOGY,GENERAL WORKS,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,3
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,3
Outgoing,FINE ARTS,Others,3
Outgoing,EDUCATION,LAW,3
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,3
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,3
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,Others,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,3
Outgoing,Multidisciplinary,LAW,3
Outgoing,POLITICAL SCIENCE,LAW,3
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,3
Incoming,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Internal,MEDICINE,FINE ARTS,3
Incoming,Multidisciplinary,LAW,2
Outgoing,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Internal,AGRICULTURE,LANGUAGE AND LITERATURE,2
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,2
Incoming,FINE ARTS,AGRICULTURE,2
Internal,LANGUAGE AND LITERATURE,AGRICULTURE,2
Internal,Multidisciplinary,Others,2
Incoming,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Incoming,LAW,POLITICAL SCIENCE,2
Incoming,LAW,EDUCATION,2
Internal,AUXILIARY SCIENCES OF HISTORY,SCIENCE,2
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,2
Incoming,NAVAL SCIENCE,MEDICINE,2
Outgoing,AGRICULTURE,GENERAL WORKS,2
Incoming,LAW,Multidisciplinary,2
Outgoing,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Incoming,MILITARY SCIENCE,MEDICINE,2
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,1
Outgoing,TECHNOLOGY,MILITARY SCIENCE,1
Incoming,SOCIAL SCIENCES,LAW,1
Incoming,SOCIAL SCIENCES,GENERAL WORKS,1
Incoming,EDUCATION,GENERAL WORKS,1
Incoming,EDUCATION,LAW,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,1
Incoming,MILITARY SCIENCE,SCIENCE,1
Incoming,MILITARY SCIENCE,Multidisciplinary,1
Outgoing,MEDICINE,MUSIC AND BOOKS ON MUSIC,1
Outgoing,MEDICINE,MILITARY SCIENCE,1
Incoming,Others,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,AGRICULTURE,MILITARY SCIENCE,1
Outgoing,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,1
Incoming,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,MEDICINE,1
Outgoing,LAW,LANGUAGE AND LITERATURE,1
Outgoing,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,1
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,1
Outgoing,LANGUAGE AND LITERATURE,GENERAL WORKS,1
Outgoing,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,POLITICAL SCIENCE,GENERAL WORKS,1
Incoming,POLITICAL SCIENCE,LAW,1
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,1
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,LAW,TECHNOLOGY,1
Outgoing,EDUCATION,GENERAL WORKS,1
Outgoing,EDUCATION,MILITARY SCIENCE,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,1
Internal,SCIENCE,AUXILIARY SCIENCES OF HISTORY,1
Internal,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Internal,FINE ARTS,Multidisciplinary,1
Internal,FINE ARTS,TECHNOLOGY,1
Incoming,LANGUAGE AND LITERATURE,LAW,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,1
Incoming,LAW,FINE ARTS,1
Incoming,LANGUAGE AND LITERATURE,GENERAL WORKS,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,1
Incoming,MEDICINE,AUXILIARY SCIENCES OF HISTORY,1
Incoming,LAW,TECHNOLOGY,1
Outgoing,Others,GENERAL WORKS,1
Outgoing,Others,AUXILIARY SCIENCES OF HISTORY,1
Internal,Others,AGRICULTURE,1
Incoming,GENERAL WORKS,EDUCATION,1
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,1
Outgoing,POLITICAL SCIENCE,GENERAL WORKS,1
Outgoing,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,GENERAL WORKS,LANGUAGE AND LITERATURE,1
Internal,LANGUAGE AND LITERATURE,Others,1
Internal,Multidisciplinary,FINE ARTS,1
Incoming,GENERAL WORKS,POLITICAL SCIENCE,1
Outgoing,SCIENCE,MUSIC AND BOOKS ON MUSIC,1
Incoming,GENERAL WORKS,TECHNOLOGY,1
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,1
Incoming,GENERAL WORKS,SOCIAL SCIENCES,1
Outgoing,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,SOCIAL SCIENCES,GENERAL WORKS,1
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,1
