flow,citing_loc_label,cited_loc_label,weight
Incoming,SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,2167
Incoming,POLITICAL SCIENCE,SOCIAL SCIENCES,2155
Incoming,EDUCATION,SOCIAL SCIENCES,2152
Incoming,EDUCATION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2080
Incoming,POLITICAL SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2080
Incoming,SOCIAL SCIENCES,POLITICAL SCIENCE,2073
Incoming,SOCIAL SCIENCES,EDUCATION,2069
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,SCIENCE,2001
Incoming,MEDICINE,EDUCATION,1990
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,POLITICAL SCIENCE,1989
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,EDUCATION,1989
Outgoing,TECHNOLOGY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1978
Incoming,MEDICINE,POLITICAL SCIENCE,1976
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,LANGUAGE AND LITERATURE,1908
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,SOCIAL SCIENCES,1874
Outgoing,LANGUAGE AND LITERATURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1870
Incoming,MEDICINE,LANGUAGE AND LITERATURE,1861
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,TECHNOLOGY,1770
Outgoing,TECHNOLOGY,AGRICULTURE,1757
Incoming,POLITICAL SCIENCE,POLITICAL SCIENCE,1729
Incoming,POLITICAL SCIENCE,EDUCATION,1728
Incoming,EDUCATION,POLITICAL SCIENCE,1727
Incoming,EDUCATION,EDUCATION,1726
Outgoing,LANGUAGE AND LITERATURE,LANGUAGE AND LITERATURE,1725
Incoming,SCIENCE,LANGUAGE AND LITERATURE,1705
Outgoing,SOCIAL SCIENCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,1670
Incoming,TECHNOLOGY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1661
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,TECHNOLOGY,1659
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,1656
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1629
Outgoing,LANGUAGE AND LITERATURE,SCIENCE,1534
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,EDUCATION,1520
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,POLITICAL SCIENCE,1519
Outgoing,LANGUAGE AND LITERATURE,MEDICINE,1406
Outgoing,POLITICAL SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1367
Incoming,LANGUAGE AND LITERATURE,MEDICINE,1355
Outgoing,EDUCATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,1296
Outgoing,LANGUAGE AND LITERATURE,SOCIAL SCIENCES,1295
Incoming,TECHNOLOGY,AGRICULTURE,1232
Incoming,LANGUAGE AND LITERATURE,SCIENCE,1200
Outgoing,LANGUAGE AND LITERATURE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1154
Outgoing,AGRICULTURE,TECHNOLOGY,1114
Outgoing,LANGUAGE AND LITERATURE,EDUCATION,1114
Outgoing,LANGUAGE AND LITERATURE,POLITICAL SCIENCE,1110
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LANGUAGE AND LITERATURE,1070
Outgoing,TECHNOLOGY,SOCIAL SCIENCES,1027
Outgoing,SOCIAL SCIENCES,LANGUAGE AND LITERATURE,1003
Internal,AGRICULTURE,SCIENCE,1000
Internal,TECHNOLOGY,TECHNOLOGY,970
Outgoing,SOCIAL SCIENCES,AGRICULTURE,967
Internal,SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,960
Internal,SCIENCE,AGRICULTURE,949
Incoming,AGRICULTURE,TECHNOLOGY,939
Outgoing,SOCIAL SCIENCES,TECHNOLOGY,934
Outgoing,POLITICAL SCIENCE,LANGUAGE AND LITERATURE,869
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,SCIENCE,856
Internal,TECHNOLOGY,MEDICINE,847
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,PHILOSOPHY. PSYCHOLOGY. RELIGION,842
Outgoing,EDUCATION,LANGUAGE AND LITERATURE,832
Outgoing,EDUCATION,AGRICULTURE,805
Outgoing,POLITICAL SCIENCE,AGRICULTURE,804
Outgoing,TECHNOLOGY,EDUCATION,733
Outgoing,TECHNOLOGY,POLITICAL SCIENCE,725
Outgoing,POLITICAL SCIENCE,TECHNOLOGY,697
Incoming,SOCIAL SCIENCES,TECHNOLOGY,695
Incoming,TECHNOLOGY,SOCIAL SCIENCES,687
Outgoing,EDUCATION,TECHNOLOGY,683
Internal,MEDICINE,TECHNOLOGY,651
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,SOCIAL SCIENCES,640
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,629
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MEDICINE,621
Outgoing,AGRICULTURE,SOCIAL SCIENCES,612
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,606
Internal,AGRICULTURE,MEDICINE,594
Outgoing,TECHNOLOGY,PHILOSOPHY. PSYCHOLOGY. RELIGION,575
Incoming,SOCIAL SCIENCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,553
Incoming,SOCIAL SCIENCES,AGRICULTURE,540
Outgoing,AGRICULTURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,539
Internal,AGRICULTURE,AGRICULTURE,538
Incoming,TECHNOLOGY,EDUCATION,534
Incoming,TECHNOLOGY,POLITICAL SCIENCE,534
Incoming,EDUCATION,TECHNOLOGY,533
Incoming,POLITICAL SCIENCE,TECHNOLOGY,528
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,POLITICAL SCIENCE,521
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,EDUCATION,520
Outgoing,AGRICULTURE,EDUCATION,495
Incoming,POLITICAL SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,490
Incoming,EDUCATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,489
Outgoing,AGRICULTURE,POLITICAL SCIENCE,487
Internal,MEDICINE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,474
Internal,MEDICINE,AGRICULTURE,474
Incoming,EDUCATION,AGRICULTURE,446
Outgoing,TECHNOLOGY,LANGUAGE AND LITERATURE,444
Incoming,POLITICAL SCIENCE,AGRICULTURE,442
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,TECHNOLOGY,422
Incoming,LANGUAGE AND LITERATURE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,418
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,418
Incoming,LANGUAGE AND LITERATURE,SOCIAL SCIENCES,414
Incoming,AGRICULTURE,SOCIAL SCIENCES,391
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LANGUAGE AND LITERATURE,386
Outgoing,AGRICULTURE,LANGUAGE AND LITERATURE,369
Incoming,LANGUAGE AND LITERATURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,365
Incoming,LANGUAGE AND LITERATURE,EDUCATION,359
Incoming,LANGUAGE AND LITERATURE,POLITICAL SCIENCE,359
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LANGUAGE AND LITERATURE,352
Outgoing,LANGUAGE AND LITERATURE,TECHNOLOGY,347
Incoming,MEDICINE,FINE ARTS,343
Incoming,SOCIAL SCIENCES,LANGUAGE AND LITERATURE,342
Incoming,SCIENCE,FINE ARTS,336
Internal,SOCIAL SCIENCES,SCIENCE,332
Internal,SCIENCE,SOCIAL SCIENCES,328
Incoming,POLITICAL SCIENCE,LANGUAGE AND LITERATURE,324
Incoming,EDUCATION,LANGUAGE AND LITERATURE,323
Incoming,LANGUAGE AND LITERATURE,LANGUAGE AND LITERATURE,313
Incoming,AGRICULTURE,EDUCATION,306
Incoming,AGRICULTURE,POLITICAL SCIENCE,302
Internal,SCIENCE,EDUCATION,275
Incoming,TECHNOLOGY,PHILOSOPHY. PSYCHOLOGY. RELIGION,271
Internal,POLITICAL SCIENCE,SCIENCE,270
Internal,EDUCATION,SCIENCE,270
Internal,SCIENCE,POLITICAL SCIENCE,269
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AGRICULTURE,263
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AGRICULTURE,248
Internal,SOCIAL SCIENCES,MEDICINE,246
Internal,SOCIAL SCIENCES,SOCIAL SCIENCES,221
Incoming,TECHNOLOGY,LANGUAGE AND LITERATURE,216
Incoming,AGRICULTURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,212
Outgoing,SCIENCE,FINE ARTS,209
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,TECHNOLOGY,204
Internal,EDUCATION,MEDICINE,203
Internal,POLITICAL SCIENCE,MEDICINE,202
Internal,MEDICINE,SOCIAL SCIENCES,195
Internal,AGRICULTURE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,192
Internal,TECHNOLOGY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,170
Internal,SOCIAL SCIENCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,162
Incoming,LANGUAGE AND LITERATURE,TECHNOLOGY,158
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,MEDICINE,156
Outgoing,FINE ARTS,SCIENCE,154
Incoming,FINE ARTS,SCIENCE,152
Outgoing,LANGUAGE AND LITERATURE,AGRICULTURE,148
Internal,MEDICINE,EDUCATION,147
Internal,MEDICINE,POLITICAL SCIENCE,147
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,SOCIAL SCIENCES,145
Incoming,MEDICINE,LAW,144
Internal,SOCIAL SCIENCES,POLITICAL SCIENCE,137
Internal,SOCIAL SCIENCES,EDUCATION,137
Internal,MEDICINE,PHILOSOPHY. PSYCHOLOGY. RELIGION,134
Outgoing,MEDICINE,FINE ARTS,132
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,SCIENCE,131
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,AGRICULTURE,130
Internal,POLITICAL SCIENCE,SOCIAL SCIENCES,129
Internal,EDUCATION,SOCIAL SCIENCES,128
Outgoing,LAW,MEDICINE,127
Internal,TECHNOLOGY,AGRICULTURE,124
Outgoing,LAW,SCIENCE,123
Internal,POLITICAL SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,121
Internal,EDUCATION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,120
Internal,SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,118
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,EDUCATION,114
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,POLITICAL SCIENCE,114
Incoming,AGRICULTURE,LANGUAGE AND LITERATURE,113
Internal,LANGUAGE AND LITERATURE,SCIENCE,105
Internal,POLITICAL SCIENCE,EDUCATION,100
Internal,POLITICAL SCIENCE,POLITICAL SCIENCE,100
Internal,EDUCATION,EDUCATION,99
Internal,EDUCATION,POLITICAL SCIENCE,99
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,TECHNOLOGY,97
Outgoing,FINE ARTS,MEDICINE,96
Internal,SCIENCE,LANGUAGE AND LITERATURE,93
Incoming,SCIENCE,LAW,90
Internal,SOCIAL SCIENCES,TECHNOLOGY,70
Incoming,LANGUAGE AND LITERATURE,AGRICULTURE,70
Internal,TECHNOLOGY,SOCIAL SCIENCES,69
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,PHILOSOPHY. PSYCHOLOGY. RELIGION,64
Internal,MEDICINE,LANGUAGE AND LITERATURE,63
Internal,AGRICULTURE,TECHNOLOGY,59
Internal,LANGUAGE AND LITERATURE,MEDICINE,57
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,GEOGRAPHY. ANTHROPOLOGY. RECREATION,54
Outgoing,SCIENCE,LAW,54
Internal,TECHNOLOGY,EDUCATION,54
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,SOCIAL SCIENCES,54
Internal,TECHNOLOGY,POLITICAL SCIENCE,53
Outgoing,MEDICINE,LAW,51
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,EDUCATION,49
Internal,EDUCATION,TECHNOLOGY,48
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,POLITICAL SCIENCE,48
Internal,POLITICAL SCIENCE,TECHNOLOGY,48
Incoming,FINE ARTS,TECHNOLOGY,44
Incoming,GENERAL WORKS,SCIENCE,43
Internal,LANGUAGE AND LITERATURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,43
Internal,LANGUAGE AND LITERATURE,SOCIAL SCIENCES,41
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,LANGUAGE AND LITERATURE,40
Internal,LANGUAGE AND LITERATURE,LANGUAGE AND LITERATURE,39
Internal,LANGUAGE AND LITERATURE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,39
Internal,SOCIAL SCIENCES,AGRICULTURE,38
Incoming,FINE ARTS,MEDICINE,37
Internal,LANGUAGE AND LITERATURE,EDUCATION,36
Internal,LANGUAGE AND LITERATURE,POLITICAL SCIENCE,35
Internal,SOCIAL SCIENCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,34
Internal,POLITICAL SCIENCE,AGRICULTURE,33
Internal,EDUCATION,AGRICULTURE,33
Incoming,SCIENCE,AUXILIARY SCIENCES OF HISTORY,30
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,29
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,28
Incoming,LAW,MEDICINE,28
Internal,POLITICAL SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,28
Internal,EDUCATION,PHILOSOPHY. PSYCHOLOGY. RELIGION,27
Internal,MEDICINE,LAW,26
Incoming,TECHNOLOGY,FINE ARTS,25
Outgoing,SCIENCE,AUXILIARY SCIENCES OF HISTORY,22
Internal,TECHNOLOGY,PHILOSOPHY. PSYCHOLOGY. RELIGION,20
Internal,SOCIAL SCIENCES,LANGUAGE AND LITERATURE,20
Internal,POLITICAL SCIENCE,LANGUAGE AND LITERATURE,20
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LANGUAGE AND LITERATURE,20
Internal,EDUCATION,LANGUAGE AND LITERATURE,19
Internal,LANGUAGE AND LITERATURE,TECHNOLOGY,19
Incoming,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,19
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,TECHNOLOGY,19
Incoming,AGRICULTURE,FINE ARTS,18
Incoming,SOCIAL SCIENCES,FINE ARTS,18
Internal,AGRICULTURE,SOCIAL SCIENCES,17
Incoming,AUXILIARY SCIENCES OF HISTORY,SCIENCE,17
Incoming,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,17
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,17
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,16
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,16
Outgoing,FINE ARTS,LANGUAGE AND LITERATURE,16
Incoming,EDUCATION,FINE ARTS,16
Incoming,POLITICAL SCIENCE,FINE ARTS,16
Outgoing,TECHNOLOGY,FINE ARTS,16
Incoming,FINE ARTS,LANGUAGE AND LITERATURE,16
Outgoing,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,16
Outgoing,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,16
Outgoing,AUXILIARY SCIENCES OF HISTORY,SCIENCE,15
Internal,FINE ARTS,SCIENCE,14
Internal,SCIENCE,LAW,14
Internal,TECHNOLOGY,LANGUAGE AND LITERATURE,13
Incoming,LAW,SCIENCE,13
Outgoing,MEDICINE,GENERAL WORKS,13
Internal,AGRICULTURE,POLITICAL SCIENCE,12
Outgoing,LANGUAGE AND LITERATURE,FINE ARTS,12
Internal,AGRICULTURE,EDUCATION,12
Outgoing,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,11
Incoming,AUXILIARY SCIENCES OF HISTORY,MEDICINE,10
Incoming,GENERAL WORKS,MEDICINE,10
Incoming,LANGUAGE AND LITERATURE,FINE ARTS,10
Outgoing,SCIENCE,GENERAL WORKS,10
Incoming,FINE ARTS,EDUCATION,9
Internal,SCIENCE,FINE ARTS,9
Incoming,FINE ARTS,SOCIAL SCIENCES,9
Outgoing,FINE ARTS,TECHNOLOGY,9
Outgoing,FINE ARTS,FINE ARTS,9
Incoming,FINE ARTS,POLITICAL SCIENCE,9
Internal,LAW,MEDICINE,9
Outgoing,AGRICULTURE,FINE ARTS,8
Incoming,FINE ARTS,FINE ARTS,8
Outgoing,FINE ARTS,POLITICAL SCIENCE,7
Outgoing,FINE ARTS,AGRICULTURE,7
Outgoing,FINE ARTS,EDUCATION,7
Outgoing,POLITICAL SCIENCE,FINE ARTS,7
Outgoing,FINE ARTS,SOCIAL SCIENCES,7
Outgoing,TECHNOLOGY,LAW,7
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,7
Outgoing,EDUCATION,FINE ARTS,7
Outgoing,SOCIAL SCIENCES,FINE ARTS,7
Outgoing,MEDICINE,AUXILIARY SCIENCES OF HISTORY,7
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,AGRICULTURE,6
Incoming,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,6
Internal,FINE ARTS,MEDICINE,6
Outgoing,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Incoming,LAW,SOCIAL SCIENCES,5
Internal,AGRICULTURE,PHILOSOPHY. PSYCHOLOGY. RELIGION,5
Incoming,TECHNOLOGY,LAW,5
Outgoing,SOCIAL SCIENCES,LAW,5
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,4
Internal,MEDICINE,FINE ARTS,4
Internal,LAW,SCIENCE,4
Incoming,AGRICULTURE,LAW,4
Outgoing,AGRICULTURE,LAW,4
Outgoing,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,4
Outgoing,LAW,AGRICULTURE,4
Outgoing,SCIENCE,MILITARY SCIENCE,3
Incoming,GENERAL WORKS,TECHNOLOGY,3
Outgoing,POLITICAL SCIENCE,LAW,3
Incoming,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,3
Incoming,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,3
Outgoing,EDUCATION,LAW,3
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,3
Internal,LANGUAGE AND LITERATURE,AGRICULTURE,3
Incoming,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,3
Outgoing,TECHNOLOGY,GENERAL WORKS,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,3
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,3
Incoming,FINE ARTS,AGRICULTURE,2
Outgoing,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Outgoing,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Incoming,LAW,POLITICAL SCIENCE,2
Internal,AUXILIARY SCIENCES OF HISTORY,SCIENCE,2
Internal,AGRICULTURE,LANGUAGE AND LITERATURE,2
Outgoing,AGRICULTURE,GENERAL WORKS,2
Incoming,LAW,EDUCATION,2
Incoming,MILITARY SCIENCE,MEDICINE,2
Incoming,NAVAL SCIENCE,MEDICINE,2
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,2
Incoming,POLITICAL SCIENCE,LAW,1
Incoming,POLITICAL SCIENCE,GENERAL WORKS,1
Outgoing,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,EDUCATION,LAW,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,1
